StationTime,Attractiveness,Closeness Centrality,Degree Centerality,Betweenness Centrality
17564,4.43087343,552.4031829,3,313
17566,4.01155524,555.415506,3,206
17567,4.07321065,557.1669266,3,177
17570,3.59223706,559.4329399,3,177
17572,3.18568343,565.3507555,2,148
17573,3.18568343,564.5171756,2,148
17574,3.18568343,563.2051148,2,148
17575,3.18568343,562.3986187,3,177
17576,3.18568343,561.2580887,3,177
17577,3.50613623,560.1882777,3,177
17586,0.09368074,632.0386539,2,234
17587,0.22878485,635.7055028,2,234
17588,0.22878485,638.0693188,2,234
17589,0.22878485,641.7752887,2,234
17590,0.49899307,645.5143611,2,234
17591,0.49899307,648.2152203,2,234
17592,1.88133751,262.9387932,1,124
17593,1.88133751,261.2039238,1,124
17594,1.77168692,259.5954456,1,124
17595,2.72701137,258.1840774,2,272
17596,2.72701137,255.9331107,2,420
17597,2.72701137,255.2319406,2,420
17606,9.06505467,245.7164903,2,240
17607,9.06505467,244.946106,2,240
17609,12.58242151,242.8696795,2,241
17611,10.26012412,240.3508838,4,344
17612,9.91351656,240.1357179,2,205
17613,12.95901646,239.9386078,2,205
17614,13.88298415,239.8242539,1,124
17626,8.42954385,279.4193002,3,422
17627,8.42954385,280.16561,3,422
17628,8.42954385,282.8153108,3,422
17629,8.42954385,284.3876773,3,422
17630,8.42954385,286.072893,3,422
17631,8.42954385,287.261572,3,422
17632,12.02130934,287.9612374,3,422
17633,9.36804463,290.3912583,3,422
17635,4.07321065,557.7086031,3,206
17637,4.0158101,554.1636315,3,354
17638,4.0158101,552.9433547,3,313
17639,4.43087343,552.021,3,313
17640,4.43087343,550.9376471,2,272
17641,4.43087343,550.1431882,2,272
17642,4.43087343,548.6174661,2,272
17643,3.83035853,547.1052859,3,313
17644,3.83035853,546.0490168,3,354
17645,2.18052107,542.7252297,2,272
17648,0.13303347,506.2688977,1,214
17649,0.13303347,505.40372,2,256
17651,0.13303347,503.0624738,2,256
17652,0.13303347,502.1942868,2,256
17653,0.13303347,501.0537569,2,256
17654,0.13303347,500.4669407,4,393
17655,0.09368074,504.8560249,4,530
17659,3.37949791,334.1496903,2,144
17660,3.37949791,334.3392771,2,144
17663,6.73653881,326.5270984,2,243
17664,2.43521203,323.20933,1,198
17665,2.43521203,321.9348856,1,198
17667,4.42847625,318.6426963,2,243
17668,3.54076448,317.1455627,2,243
17669,3.60153478,312.3126047,2,243
17670,2.20919684,310.105273,1,198
17671,2.20919684,307.8588203,1,198
17673,1.94943404,304.1513457,2,243
17675,1.94943404,298.913635,2,243
17677,3.57022631,286.5363274,3,284
17678,3.72834604,284.6419643,1,198
17679,3.72834604,283.0590653,1,198
17680,0.49899307,650.7219787,2,234
17681,0.49899307,654.3512111,2,138
17682,0.49899307,655.3743778,2,138
17683,0.49899307,657.9368085,2,138
17684,0.49899307,659.7709853,2,138
17685,0.49899307,661.8263466,2,138
17686,0.49899307,664.6250084,2,138
17687,0.49899307,666.3057102,2,138
17688,0.49899307,665.8016501,2,138
17689,0.49899307,664.9560329,2,138
17690,0.49899307,662.9668765,2,138
17692,0.49899307,657.4583276,2,138
17693,0.49899307,655.7415141,2,180
17694,0.49899307,655.0298114,2,138
17695,0.49899307,651.233562,2,276
17696,0.49899307,647.8721585,2,276
17697,0.49899307,645.7325364,2,276
17698,0.22878485,642.1619856,2,276
17699,0.22878485,638.1746448,2,276
17700,0.22878485,635.8123334,2,276
17701,0.09368074,632.6676005,2,276
17709,4.0158101,557.4889232,3,325
17714,4.07321065,558.7949654,3,177
17725,29.57261658,233.2142961,10,1015
17726,29.57261658,232.9449626,2,206
17727,8.41552116,232.5116214,3,278
17728,8.41552116,232.412314,3,278
17729,4.75339191,235.8489504,1,144
17730,4.75339191,235.9151553,1,144
17731,5.76578145,236.0596023,1,144
17732,5.76578145,236.2070587,1,144
17733,2.93582944,241.7246356,1,144
17734,2.29901701,242.3972172,1,144
17735,3.51392225,242.7372697,1,144
17736,4.11232178,243.4459631,1,144
17737,5.1065649,243.9936582,2,206
17738,7.3219906,249.0748845,3,502
17739,6.10423227,249.7008218,3,502
17740,5.23317822,250.2590495,2,440
17741,5.23317822,251.1046667,2,440
17742,6.38833132,251.7531738,3,502
17743,5.43009108,252.4197368,3,502
17744,5.43009108,253.2743819,3,354
17745,4.15429982,253.9590008,3,354
17746,5.15067741,254.804618,1,144
17747,5.15067741,255.4064808,1,144
17748,1.60271731,256.760672,1,144
17749,5.10739244,257.9523602,3,381
17750,3.37949791,333.624565,2,243
17751,3.37949791,333.4334736,2,243
17752,4.6782994,333.2273356,2,144
17753,2.83793133,333.063328,2,243
17754,2.83793133,334.1060552,2,144
17757,2.61253342,338.9435272,2,144
17758,2.61253342,340.1126456,2,144
17761,2.61253342,344.0623699,2,144
17763,4.15429982,253.9484682,3,354
17764,5.43009108,253.0005344,3,502
17766,5.43009108,252.4588579,3,502
17767,5.23317822,250.9918174,2,440
17768,5.23317822,250.4561596,2,440
17769,5.60184195,249.5323002,3,502
17770,7.3219906,248.9861098,3,502
17771,5.94028901,244.3487572,2,206
17772,5.94028901,244.068891,2,206
17773,4.90591615,243.3346185,1,144
17774,4.02911783,242.8275491,1,144
17775,2.63928518,242.4694407,1,144
17776,2.7738078,241.2341174,1,144
17781,5.76578145,236.1393492,1,144
17782,4.75339191,235.9678183,1,144
17783,9.77751634,232.7343106,3,222
17785,5.65171194,230.7632101,2,206
17787,69.17233539,226.6344315,12,1042
17789,2.80487421,308.5253833,2,194
17790,2.9328952,310.1398801,2,194
17791,2.9328952,313.1115775,2,194
17792,2.9328952,314.6388043,2,194
17800,11.46188017,331.7602951,1,90
17801,11.46188017,330.6017093,1,90
17802,12.60677173,329.0082777,1,90
17804,7.27010366,326.2336903,1,90
17805,7.27010366,320.5957409,1,90
17806,8.30637287,318.683322,1,90
17807,35.92468279,232.4032861,9,772
17813,1.60271731,256.7290742,1,144
17814,5.15067741,255.8563732,1,144
17815,5.15067741,254.9641116,1,144
17819,7.53765965,264.3321055,3,308
17820,7.20408342,265.7479876,3,353
17821,7.20408342,268.6549848,2,263
17822,8.79308046,270.0663529,1,198
17823,8.79308046,271.3919557,1,198
17824,8.79308046,273.1569182,1,198
17825,6.69315706,274.6600704,3,297
17826,6.69315706,277.4858161,3,342
17828,3.72834604,280.3837853,1,198
17830,3.72834604,282.8303574,1,198
17832,3.57022631,286.5272994,3,284
17833,1.37834082,295.5161197,1,198
17835,1.94943404,298.6728899,2,243
17836,1.94943404,302.3322155,2,288
17838,2.20919684,306.1901558,1,198
17839,2.20919684,307.7158779,1,198
17841,3.60153478,312.0387571,1,198
17843,3.54076448,316.9349107,2,243
17844,4.42847625,318.1973178,2,243
17846,4.42847625,321.1298941,1,198
17851,5.06321085,234.105053,1,144
17852,6.10121094,234.3337609,1,144
17853,8.30637287,317.1455627,1,90
17854,8.30637287,315.4663656,1,90
17855,11.87688202,313.9105503,2,108
17856,11.87688202,312.578929,2,108
17857,11.87688202,311.7257885,2,108
17862,9.21428992,283.0259628,1,70
17867,13.30486921,275.7840491,1,70
17869,23.14929841,274.0898055,1,70
17875,13.93654977,280.0723213,3,172
17878,6.96355466,285.8878202,5,298
17883,5.74276826,234.6151317,2,215
17884,5.74276826,235.1462756,2,215
17890,8.9720578,257.2617227,3,590
17891,7.48855653,255.5313673,2,326
17892,4.55516306,254.2554182,3,443
17893,4.55516306,254.2629415,3,443
17895,7.48855653,255.5659744,2,326
17896,7.48855653,256.2821911,2,326
17904,5.74276826,235.0966219,2,215
17905,5.74276826,234.8227744,2,215
17906,5.74276826,234.5925619,2,215
17907,5.06321085,234.311191,1,144
17910,7.22717724,334.7109273,2,243
17911,3.37949791,334.242979,2,243
17913,2.61253342,346.2170386,2,144
17914,3.33692062,346.3991021,2,144
17915,3.33692062,346.5736423,2,144
17917,3.33692062,346.0695822,2,144
17919,3.33692062,343.6335427,1,99
17921,3.33692062,340.9943745,1,99
17922,3.33692062,339.1902909,1,99
17923,3.33692062,337.9700142,1,99
17925,3.37949791,334.0383457,2,144
17932,11.87688202,313.6773285,2,108
17934,8.30637287,317.3712612,1,90
17935,8.30637287,319.6508164,1,90
17936,7.27010366,321.0621846,1,90
17938,7.27010366,324.4296067,1,90
17939,7.27010366,326.0591501,1,90
17940,12.60677173,327.7488798,1,90
17941,11.46188017,329.6056264,1,90
17977,11.89526183,229.5504566,2,296
17978,5.77218226,229.3172348,3,345
17985,7.53584406,291.3843319,2,177
17986,8.52480956,289.7954142,1,130
17987,5.58996515,288.4336997,1,130
17988,5.58996515,287.7671367,1,130
17989,6.49347487,285.8502038,1,65
17994,6.41837506,287.9070698,2,177
17995,5.29093251,289.2928588,1,112
17996,4.85690655,291.2233336,2,166
17999,19.28389549,270.7900929,4,326
18035,9.72092048,236.9623965,3,206
18039,6.22572834,287.4315982,5,263
18040,5.00976702,291.2097917,2,84
18041,5.00976702,292.1080719,2,84
18042,7.21029749,294.5726999,1,70
18043,6.37642491,296.0382357,1,70
18044,6.37642491,298.1808671,1,70
18045,4.68232175,300.6846162,1,70
18046,13.17630389,302.4315228,2,88
18047,13.17630389,304.3198672,2,88
18048,13.17630389,303.1627861,2,88
18050,4.68232175,300.8862402,1,70
18051,4.68232175,299.4914233,1,70
18052,6.37642491,298.3283235,1,70
18053,6.37642491,295.984068,1,70
18056,5.00976702,290.896823,2,84
18058,25.37235065,234.7129344,5,460
18061,20.02810124,254.032729,8,422
18062,11.22019715,259.317084,1,112
18063,1.43147095,261.6523115,1,112
18064,3.08869342,262.4422564,1,112
18065,3.37915307,263.3540785,1,112
18069,19.85238377,266.7696497,2,193
18070,22.91367039,267.2105141,1,112
18072,2.94856179,271.9306228,2,140
18073,2.94856179,272.9598081,2,140
18074,2.51618263,274.1078614,2,168
18075,2.51618263,275.5071923,2,168
18076,3.48949164,277.5264418,1,112
18077,5.43562725,279.7127083,1,112
18078,5.43562725,281.1616929,1,112
18079,6.31060642,282.2345133,2,177
18084,4.46707289,229.3051975,3,345
18085,5.77218226,229.4045049,2,296
18086,11.89526183,229.6211755,2,296
18101,6.31060642,283.1809425,2,121
18110,5.43562725,280.8005753,1,112
18111,3.9349969,279.3034416,1,112
18112,2.51618263,277.3127806,2,168
18113,2.51618263,275.1791771,2,168
18114,2.51618263,274.1605244,2,168
18115,2.94856179,273.0034432,2,140
18116,22.91367039,268.1975691,1,112
18117,22.91367039,267.7296208,1,112
18118,22.91367039,267.2601678,1,112
18119,19.85238377,266.461195,2,193
18121,3.80391343,264.2794425,1,112
18122,3.37915307,263.5692444,1,112
18123,3.08869342,262.4151726,1,112
18124,1.43147095,261.6237231,1,112
18141,32.19488196,225.2215587,2,164
18142,32.19488196,225.4442479,2,164
18143,39.5594351,225.9197195,3,235
18144,34.09711825,226.4553774,3,235
18145,40.84802018,227.2844433,8,360
18176,34.09711825,226.4057237,3,235
18177,34.09711825,226.040092,3,235
18178,37.08076329,225.7888143,2,164
18179,32.19488196,225.4547805,2,164
18195,20.02810124,254.3712768,8,422
18200,6.35159975,318.8623762,5,165
18219,3.92814231,751.6107284,1,114
18222,3.17796399,628.6576899,1,69
18223,15.58344433,617.079355,3,573
18232,2.47647917,285.9961555,3,724
18238,5.81192615,246.7998433,1,132
18240,32.43321754,232.6696103,5,1516
18241,118.7233802,227.8697548,23,3603
18244,2.01290013,281.5724642,2,560
18247,37.52351128,227.2979852,8,360
18251,109.9130109,224.5474724,12,1259
18254,91.6648946,224.1035986,16,1329
18255,76.31031097,224.3262878,12,741
18257,8.32124781,230.4276716,3,345
18260,66.82619245,224.9371785,4,947
18261,60.72668817,225.4863783,6,1086
18262,30.60457082,226.9820073,4,959
18263,31.52851387,228.2940681,3,936
18265,31.52851387,228.5844669,3,936
18266,30.60457082,227.5703281,4,811
18267,54.49364707,226.0912504,5,1005
18268,66.43235282,225.0680837,6,1086
18269,102.357544,224.198392,17,1986
18270,63.92109459,226.8465881,4,476
18271,25.37235065,234.57902,5,361
18272,25.37235065,234.5098057,5,398
18274,25.37235065,234.3864239,5,299
18281,2.17556928,241.0024003,1,124
18282,0.09368074,505.0561442,4,530
18283,0.18042149,504.2436295,4,530
18284,0.13303347,501.1455409,4,530
18285,0.13303347,501.0522522,4,530
18286,0.18042149,504.017931,4,530
18292,12.64221238,281.6913321,4,173
18293,12.64221238,281.5529037,4,173
18299,1.80518288,290.6109382,3,150
18301,7.89395507,282.8423947,5,369
18302,1.54836592,303.5585109,0,0
18303,0.11173692,368.5175585,0,0
18304,0.11173692,378.1232882,0,0
18305,0.11173692,368.3174392,0,0
18306,0.11173692,378.5491061,0,0
18307,0.11173692,398.7130132,0,0
18308,0.11173692,412.7228736,0,0
18312,14.16940682,304.518482,3,79
18316,1.21195796,308.1447051,2,96
18320,1.21195796,310.8019292,2,126
18321,0.39066116,339.8703958,1,30
18323,0.09592078,391.8878895,1,30
18324,0.09592078,389.8385468,1,30
18325,0.09592078,392.7545719,1,60
18326,0.09592078,394.8204658,1,60
18327,0.09592078,396.7027916,1,60
18328,0.09592078,399.1343171,1,30
18329,0.09592078,399.7978708,1,60
18330,0.09592078,399.7391892,1,60
18331,0.09592078,396.7193428,1,60
18332,0.09592078,394.7662981,1,60
18333,0.09592078,392.9682331,1,60
18334,0.09592078,401.1279875,1,60
18335,0.09592078,402.0127258,1,60
18336,0.09592078,404.3133462,1,30
18337,0.09592078,402.0503422,1,60
18338,0.09592078,401.0693059,1,60
18339,0.11173692,429.0002519,0,0
18340,0.11173692,430.9111662,0,0
18341,0.11173692,429.9978394,0,0
18342,0.11173692,398.5098845,0,0
18345,1.03510014,544.6286207,2,310
18346,14.19110663,611.2412863,5,275
18355,29.57261658,233.3346687,10,1015
18363,31.95397269,646.9016548,10,838
18364,29.83315382,647.5802551,10,838
18365,29.83315382,647.6600019,10,1462
18366,31.95397269,646.6955168,10,838
18367,29.83315382,647.181521,10,1152
18368,29.83315382,647.4388173,10,838
18369,29.83315382,647.3560612,10,1100
18370,29.83315382,647.133372,10,886
18371,31.95397269,646.9106827,10,838
18373,30.72756699,649.650663,6,1074
18376,137.117634,224.7882175,27,2240
18377,102.4774051,224.1592709,17,1622
18378,88.51660023,224.193878,17,1622
18379,63.54618644,225.378043,6,722
18380,60.72668817,225.5676298,6,722
18381,44.02940193,226.869158,6,734
18382,30.60457082,227.1309683,4,595
18383,33.95264419,231.3078959,11,1073
18384,31.85849724,231.1228231,11,1073
18385,148.5274691,226.4102376,27,2201
18386,165.4260913,226.1047923,26,2139
18387,25.37235065,234.3864239,5,392
18388,25.37235065,234.6497388,5,392
18389,17.83037114,239.7369838,4,314
18390,17.83037114,240.0409245,4,314
18391,13.81065264,244.7805937,3,267
18392,12.20721255,245.1371974,3,267
18393,20.02810124,253.9740474,8,515
18394,20.02810124,254.3622489,8,515
18395,19.28389549,270.772037,4,326
18396,19.28389549,271.2550319,4,326
18397,12.64221238,280.884836,4,220
18398,12.64221238,281.3873914,4,220
18399,6.22572834,287.2690953,5,310
18400,6.22572834,287.6798666,5,310
18401,14.16940682,303.4050359,3,126
18402,14.16940682,303.9677775,3,126
18403,6.35159975,318.9135345,5,212
18404,6.35159975,319.6417885,5,212
18405,80.81675416,228.5408318,21,1786
18406,85.94800727,228.2925634,21,1786
18407,128.8761303,227.4108345,23,1962
18408,121.3469346,227.2528455,23,2010
18409,113.8323871,224.1743175,19,1780
18410,91.6648946,224.0855427,19,1780
18411,32.67291856,224.6302285,4,306
18412,29.11300297,224.6843962,4,306
18413,40.08290939,227.2137244,8,485
18414,37.52351128,227.377732,8,485
18415,168.5388692,224.9642624,26,2194
18417,0.42981825,858.9063073,2,492
18418,0.42981825,858.9634843,2,492
18419,7.25517757,808.2369862,2,492
18420,10.88554195,735.5424974,2,492
18421,10.88554195,737.245769,2,492
18423,4.89653038,687.4596815,1,258
18426,3.07635665,637.4779886,1,112
18430,5.38899676,561.8418956,1,70
18431,11.37859171,505.0817234,2,290
18440,3.1991685,600.0752274,1,154
18442,9.67869199,530.4081083,4,676
18444,16.04838127,241.8615593,5,1516
18445,2.03160477,279.5216169,6,1335
18446,10.09278561,228.4234686,2,169
18447,7.3219906,249.1922478,3,492
18448,11.32213113,236.8931823,2,349
18449,9.06505467,245.0439087,2,240
18450,6.56945973,234.6166364,2,205
18458,3.37949791,333.988692,2,243
18466,2.64542659,275.7659933,1,132
18467,1.24940831,288.5119419,1,112
18468,1.89337539,280.1204703,1,112
18469,8.10597732,258.7633703,2,244
18470,3.98157327,266.8268266,2,180
18471,5.16014149,275.3070729,2,189
18472,5.6175254,269.3621735,1,130
18474,25.43439816,229.1893389,1,140
18475,24.30681814,236.5892416,1,140
18476,20.90437222,252.4964743,3,299
18478,6.01796773,264.1289768,1,234
18481,9.61049324,249.5052164,2,295
18482,4.26870139,295.5732967,1,112
18483,2.80487421,308.1371818,2,194
18485,9.22894293,298.0920923,1,14
18488,10.60600212,243.3090393,1,162
18489,16.7907525,239.7700863,2,194
18490,11.96778214,233.8206729,5,398
18493,8.53557032,238.2202897,1,186
18494,9.02965881,237.5055776,2,248
18495,3.77570689,231.8285071,1,186
18496,34.90793548,226.6464688,6,431
18497,40.12049047,226.821009,8,478
18498,40.12049047,226.8360555,8,478
18499,34.95902205,226.6329269,4,266
18504,7.92463379,283.5947231,2,186
18505,7.65680312,280.687726,1,162
18507,19.45619134,251.361963,3,417
18513,85.94800727,228.3948801,21,1926
18518,38.70748408,223.6612295,2,196
18519,4.20602632,224.5715469,1,162
18556,3.73382343,713.1908192,1,134
18557,4.17206263,710.7126493,2,144
18558,3.73382343,708.3127215,1,134
18561,8.16361962,677.4040595,3,145
18566,3.96552305,713.5940672,1,134
18585,6.20092221,583.6293275,1,69
18586,25.53803277,609.8028343,4,859
18589,2.6947832,591.4294689,1,154
18600,4.36520903,678.6303548,1,138
18604,1.80518288,290.7267968,3,198
18608,51.86125535,644.3888778,9,852
18610,10.81060764,644.7620327,2,36
18613,3.93669611,638.445483,1,62
18614,3.93669611,638.5177066,1,62
18617,9.78216803,303.8940493,1,114
18619,1.80518288,290.7132549,3,198
18621,1.87088971,762.1809432,1,114
18622,1.87088971,762.970888,1,114
18623,2.35323537,741.1338024,1,114
18624,2.35323537,741.7281419,1,114
18625,8.729632,294.9548827,1,16
18626,8.729632,292.2600422,1,16
18631,12.26635873,294.9985178,1,16
18632,4.06151523,297.1938122,1,16
18633,2.85884689,299.3229017,1,16
18634,2.85884689,297.4556225,1,16
18638,12.02130934,279.0356127,3,219
18639,34.14246446,223.7936393,1,140
18640,9.36804463,292.0930253,3,219
18644,1.25353593,604.3228739,1,70
18645,1.52167603,601.7499106,1,70
18647,2.46362656,599.0731259,2,71
18656,13.59312949,601.2097387,2,62
18657,4.42826996,598.9918745,2,71
18658,2.46362656,598.3854977,2,88
18659,1.52167603,601.3617091,1,70
18660,1.25353593,605.2617798,1,70
18667,23.31433596,632.7714219,4,272
18673,35.49446715,683.379052,3,248
18675,20.42833077,599.9277711,5,492
18676,22.21016967,600.1113392,5,492
18677,2.72701137,258.3420664,2,272
18678,1.50449272,280.7433983,1,48
18679,1.50449272,280.6079792,1,48
18683,4.42436702,258.0230791,1,22
18684,4.42436702,257.9087252,1,22
18685,31.18148978,226.3786399,3,258
18690,162.2453253,225.900159,8,622
18699,6.8112824,258.8265659,2,202
18702,3.44262878,704.9257388,2,492
18706,17.12854756,610.3715946,10,673
18711,78.90120923,224.198392,4,914
18712,4.69678986,727.3360987,1,48
18714,1.22434611,703.4948101,1,48
18716,1.30562474,715.2326386,1,48
18717,1.14143306,714.2847047,1,48
18718,8.604814,666.1477212,1,134
18719,6.32980202,662.6223101,1,134
18720,7.74009083,662.4763584,1,134
18721,8.604814,665.1411057,1,134
18722,2.48847758,630.0615348,1,69
18723,4.63948404,629.3769159,2,396
18725,16.9900296,606.6821759,1,134
18726,15.80077986,598.1266967,1,134
18727,13.80664253,599.3484781,1,134
18728,13.09951943,596.7770195,1,134
18729,14.26512115,595.9539722,4,511
18730,16.80156016,596.6611609,4,511
18731,4.63948404,630.3308684,2,396
18732,3.95611671,631.8851789,2,396
18733,3.72951339,634.0112591,1,134
18734,8.64854523,639.6115921,2,180
18736,11.44068639,644.2639913,3,185
18737,8.63579481,645.6302197,3,185
18738,6.89492667,649.0668561,1,134
18739,8.10318472,651.0530032,1,134
18740,6.77285623,654.1270172,1,134
18741,6.77285623,653.1098692,1,134
18742,6.89492667,649.0864166,1,134
18743,11.44068639,644.4821665,3,185
18745,8.64854523,639.3738563,2,180
18746,3.72951339,634.0729501,1,134
18747,3.95611671,631.8430485,2,396
18748,23.4914237,606.0893411,5,568
18749,19.49122356,607.6496703,3,249
18750,15.81727922,610.1744845,1,134
